username,text,timestamp
☕RMS☕,"Kamu sudah menerima vaksin Cvd19? 
Yuk, jgn kendor protokol kesehatan dulu! Ingat selama kita belum mencapai herd immunity (kekebalan kelompok) risiko penularan Cvd19 tetap tinggi di sekitar kita. Jgn ragu Vaksin Booster aman dan nyaman kok.
#VaksinProkesKunciSehat
#ThomasCup2022 https://t.co/crR62rooTu",2022-05-14 00:11:22+00:00
Humas Polsek Selbar,"Ayo vaksin Booster, Vaksin melatih tubuh kebal, lawan dan kebal dari penyebab seperti virus dan bakteri. #ayokitavaksin #ayovaksìncovid19 #vaksinbooster #vaksìnasicovid19 #vaksìncovid19 #vaksinaman #vaksinserentak #bersatulawancovid19 #polrestabanan https://t.co/8a7zGs8Qyh",2022-05-14 00:11:09+00:00
Odah Sa'Odah ❤️,"Kamu sudah menerima vaksin Cvd19? 
Yuk, jgn kendor protokol kesehatan dulu! Ingat selama kita belum mencapai herd immunity (kekebalan kelompok) risiko penularan Cvd19 tetap tinggi di sekitar kita. Jgn ragu Vaksin Booster aman dan nyaman kok.
#VaksinProkesKunciSehat
#ThomasCup2022 https://t.co/crR62rooTu",2022-05-14 00:11:08+00:00
Bbiru 🦋,"@jxngiee Vaksin booster yaa ? aku belum malahan, makasih yaa 💗",2022-05-14 00:10:56+00:00
☕RMS☕,"Mari kita disiplin prokes ketat ya guys dan jangan lupa untuk segera divaksin booster demi mencegah terjadinya penularan Covid-19.

Jangan takut untuk divaksin ya guys karena vaksin sudah teruji secara klinis dan tentu saja aman bagi kita.

#VaksinProkesKunciSehat
#ThomasCup2022 https://t.co/6KOh6B8pTn",2022-05-14 00:10:53+00:00
Humas Polsek Baturiti,"Ayo vaksin Booster, Vaksin melatih tubuh kebal, lawan dan kebal dari penyebab seperti virus dan bakteri. #ayokitavaksin #ayovaksìncovid19 #vaksinbooster #vaksìnasicovid19 #vaksìncovid19 #vaksinaman #vaksinserentak #bersatulawancovid19 #polrestabanan https://t.co/aM5WjDIIjP",2022-05-14 00:10:47+00:00
Ali Bejo,"Program Vaksinasi Gratis dari Pemerintah dari dosis pertama hingga dosis ketiga atau booster sudah hampir merata &amp; 
TERBUKTI AMAN to ? 
yo jelas, Vaksin teruji klinis &amp; minim efek samping dijamin HALAL.

#VaksinProkesKunciSehat
#ThomasCup2022 🏆❤️🇮🇩🏆 https://t.co/l4vQ5JVLvI",2022-05-14 00:10:35+00:00
Ergie Nugraha ,"@PRFMnews Min, hari ini atau besok ada vaksin booster di polrestabes nggak min?",2022-05-14 00:10:34+00:00
𝒿𝒾𝓀𝒾🐺🌜,"@CupofCoffemilk Morning kak Jo, mau vaksin booster :)",2022-05-14 00:10:27+00:00
Odah Sa'Odah ❤️,"Vaksin Booster aman dan nyaman sehingga layak digunakan...
Vaksin Copid-19 telah teruji dan minim efek samping....
Tidak ada yg dikhawatirkan sebab Vaksin yg beredar di Indonesia sdh mendapatkan ijin dari BPOM...
 #VaksinProkesKunciSehat
#ThomasCup2022
Jangan longgarkan Prokes https://t.co/4Xaapxus23",2022-05-14 00:10:12+00:00
Tukangkuli,"Mari kita disiplin prokes ketat ya guys dan jangan lupa untuk segera divaksin booster demi mencegah terjadinya penularan Covid-19.

Jangan takut untuk divaksin ya guys karena vaksin sudah teruji secara klinis dan tentu saja aman bagi kita.

#VaksinProkesKunciSehat
#ThomasCup2022 https://t.co/6KOh6B8pTn",2022-05-14 00:10:05+00:00
Kopi Rakyat,"@rasa2086 #VaksinProkesKunciSehat
#ThomasCup2022

Lengkapi dosis vaksin hingga booster &amp; tetap disiplin PROKES lur 🙏",2022-05-14 00:10:02+00:00
Loli,"Vaksin Sinovac adalah vaksin pertama yang diizinkan sebagai vaksin booster dosis lanjutan homolog yang diberikan sebanyak 1 dosis minimal setelah 6 bulan dari vaksin primer dosis lengkap untuk usia 18 tahun ke atas.
@jokowi Lawan Pandemi

#VaksinProkesKunciSehat
#ThomasCup2022 https://t.co/LwX2gN1Jtx",2022-05-14 00:09:57+00:00
☕ RMS ☕,"Mari kita disiplin prokes ketat ya guys dan jangan lupa untuk segera divaksin booster demi mencegah terjadinya penularan Covid-19.

Jangan takut untuk divaksin ya guys karena vaksin sudah teruji secara klinis dan tentu saja aman bagi kita.

#VaksinProkesKunciSehat
#ThomasCup2022 https://t.co/6KOh6B8pTn",2022-05-14 00:09:54+00:00
Ali Bejo,"Vaksin Booster aman dan nyaman sehingga layak digunakan...
Vaksin Copid-19 telah teruji dan minim efek samping....
Tidak ada yg dikhawatirkan sebab Vaksin yg beredar di Indonesia sdh mendapatkan ijin dari BPOM...
 #VaksinProkesKunciSehat
#ThomasCup2022
Jangan longgarkan Prokes https://t.co/4Xaapxus23",2022-05-14 00:09:34+00:00
Kopi Rakyat,"Mari kita disiplin prokes ketat ya guys dan jangan lupa untuk segera divaksin booster demi mencegah terjadinya penularan Covid-19.

Jangan takut untuk divaksin ya guys karena vaksin sudah teruji secara klinis dan tentu saja aman bagi kita.

#VaksinProkesKunciSehat
#ThomasCup2022 https://t.co/6KOh6B8pTn",2022-05-14 00:09:25+00:00
Odah Sa'Odah ❤️,"Mari kita disiplin prokes ketat ya guys dan jangan lupa untuk segera divaksin booster demi mencegah terjadinya penularan Covid-19.

Jangan takut untuk divaksin ya guys karena vaksin sudah teruji secara klinis dan tentu saja aman bagi kita.

#VaksinProkesKunciSehat
#ThomasCup2022 https://t.co/6KOh6B8pTn",2022-05-14 00:09:17+00:00
A_komeng_🎧_🎧_,"Mari kita disiplin prokes ketat ya guys dan jangan lupa untuk segera divaksin booster demi mencegah terjadinya penularan Covid-19.

Jangan takut untuk divaksin ya guys karena vaksin sudah teruji secara klinis dan tentu saja aman bagi kita.

#VaksinProkesKunciSehat
#ThomasCup2022 https://t.co/6KOh6B8pTn",2022-05-14 00:08:49+00:00
Kopi Rakyat,"@chinta_chintata #VaksinProkesKunciSehat
#ThomasCup2022

Lengkapi dosis vaksin hingga booster &amp; tetap disiplin PROKES lur 🙏",2022-05-14 00:08:27+00:00
Kopi Rakyat,"@SakiinaQhiCO_33 #VaksinProkesKunciSehat
#ThomasCup2022

Lengkapi dosis vaksin hingga booster &amp; tetap disiplin PROKES lur 🙏",2022-05-14 00:08:15+00:00
Kopi Rakyat,"Vaksin Booster aman dan nyaman sehingga layak digunakan...
Vaksin Copid-19 telah teruji dan minim efek samping....
Tidak ada yg dikhawatirkan sebab Vaksin yg beredar di Indonesia sdh mendapatkan ijin dari BPOM...
 #VaksinProkesKunciSehat
#ThomasCup2022
Jangan longgarkan Prokes https://t.co/4Xaapxus23",2022-05-14 00:08:11+00:00
Kopi Rakyat,"@pelitabangsa45 #VaksinProkesKunciSehat
#ThomasCup2022

Lengkapi dosis vaksin hingga booster &amp; tetap disiplin PROKES lur 🙏",2022-05-14 00:08:00+00:00
☕ RMS ☕,"Kamu sudah menerima vaksin Cvd19? 
Yuk, jgn kendor protokol kesehatan dulu! Ingat selama kita belum mencapai herd immunity (kekebalan kelompok) risiko penularan Cvd19 tetap tinggi di sekitar kita. Jgn ragu Vaksin Booster aman dan nyaman kok.
#VaksinProkesKunciSehat
#ThomasCup2022 https://t.co/crR62rooTu",2022-05-14 00:07:48+00:00
Kopi Rakyat,"@pelitabangsa45 #VaksinProkesKunciSehat
#ThomasCup2022

Lengkapi dosis vaksin hingga booster &amp; tetap disiplin PROKES lur 🙏",2022-05-14 00:07:47+00:00
Kopi Rakyat,"@AliBej0 #VaksinProkesKunciSehat
#ThomasCup2022

Lengkapi dosis vaksin hingga booster &amp; tetap disiplin PROKES lur 🙏",2022-05-14 00:07:34+00:00
Kopi Rakyat,"Kamu sudah menerima vaksin Cvd19? 
Yuk, jgn kendor protokol kesehatan dulu! Ingat selama kita belum mencapai herd immunity (kekebalan kelompok) risiko penularan Cvd19 tetap tinggi di sekitar kita. Jgn ragu Vaksin Booster aman dan nyaman kok.
#VaksinProkesKunciSehat
#ThomasCup2022 https://t.co/crR62rooTu",2022-05-14 00:07:29+00:00
Kopi Rakyat,"@AliBej0 #VaksinProkesKunciSehat
#ThomasCup2022

Lengkapi dosis vaksin hingga booster &amp; tetap disiplin PROKES lur 🙏",2022-05-14 00:07:17+00:00
A_komeng_🎧_🎧_,"Vaksin Booster aman dan nyaman sehingga layak digunakan...
Vaksin Copid-19 telah teruji dan minim efek samping....
Tidak ada yg dikhawatirkan sebab Vaksin yg beredar di Indonesia sdh mendapatkan ijin dari BPOM...
 #VaksinProkesKunciSehat
#ThomasCup2022
Jangan longgarkan Prokes https://t.co/4Xaapxus23",2022-05-14 00:06:59+00:00
Kopi Rakyat,"@garuda080 #VaksinProkesKunciSehat
#ThomasCup2022

Lengkapi dosis vaksin hingga booster &amp; tetap disiplin PROKES lur 🙏",2022-05-14 00:06:56+00:00
Polsek Penebel,"Ayo vaksin Booster, Vaksin melatih tubuh kebal, lawan dan kebal dari penyebab seperti virus dan bakteri. #ayokitavaksin #ayovaksìncovid19 #vaksinbooster #vaksìnasicovid19 #vaksìncovid19 #vaksinaman #vaksinserentak #bersatulawancovid19 #polrestabanan https://t.co/tjXSiOPCpn",2022-05-14 00:06:41+00:00
Tukangkuli,"Vaksin Booster aman dan nyaman sehingga layak digunakan...
Vaksin Copid-19 telah teruji dan minim efek samping....
Tidak ada yg dikhawatirkan sebab Vaksin yg beredar di Indonesia sdh mendapatkan ijin dari BPOM...
 #VaksinProkesKunciSehat
#ThomasCup2022
Jangan longgarkan Prokes https://t.co/4Xaapxus23",2022-05-14 00:06:33+00:00
☕ RMS ☕,"Program Vaksinasi Gratis dari Pemerintah dari dosis pertama hingga dosis ketiga atau booster sudah hampir merata &amp; 
TERBUKTI AMAN to ? 
yo jelas, Vaksin teruji klinis &amp; minim efek samping dijamin HALAL.

#VaksinProkesKunciSehat
#ThomasCup2022 🏆❤️🇮🇩🏆 https://t.co/l4vQ5JVLvI",2022-05-14 00:06:32+00:00
humaspolsektabanan,"Ayo vaksin Booster, Vaksin melatih tubuh kebal, lawan dan kebal dari penyebab seperti virus dan bakteri. #ayokitavaksin #ayovaksìncovid19 #vaksinbooster #vaksìnasicovid19 #vaksìncovid19 #vaksinaman #vaksinserentak #bersatulawancovid19 #polrestabanan https://t.co/2GVrLn03q0",2022-05-14 00:05:55+00:00
A_komeng_🎧_🎧_,"Program Vaksinasi Gratis dari Pemerintah dari dosis pertama hingga dosis ketiga atau booster sudah hampir merata &amp; 
TERBUKTI AMAN to ? 
yo jelas, Vaksin teruji klinis &amp; minim efek samping dijamin HALAL.

#VaksinProkesKunciSehat
#ThomasCup2022 🏆❤️🇮🇩🏆 https://t.co/l4vQ5JVLvI",2022-05-14 00:05:31+00:00
Polsek_Seltim,"Ayo vaksin Booster, Vaksin melatih tubuh kebal, lawan dan kebal dari penyebab seperti virus dan bakteri. #ayokitavaksin #ayovaksìncovid19 #vaksinbooster #vaksìnasicovid19 #vaksìncovid19 #vaksinaman #vaksinserentak #bersatulawancovid19 #polrestabanan https://t.co/ODNSkCtoLk",2022-05-14 00:05:23+00:00
Tukangkuli,"Kamu sudah menerima vaksin Cvd19? 
Yuk, jgn kendor protokol kesehatan dulu! Ingat selama kita belum mencapai herd immunity (kekebalan kelompok) risiko penularan Cvd19 tetap tinggi di sekitar kita. Jgn ragu Vaksin Booster aman dan nyaman kok.
#VaksinProkesKunciSehat
#ThomasCup2022 https://t.co/crR62rooTu",2022-05-14 00:05:14+00:00
Degity,"Meskipun sudah di Vaksin booster, yuk tetap jangan lupa untuk tetap menerapkan protokol kesehatan demi memutuskan penyebaran Covid-19. #OtsusMemberiPapuaSejahtera #PapuaIndonesia https://t.co/8mufPPFaqA",2022-05-14 00:05:02+00:00
Indah Sridevi,"Mari kita disiplin prokes ketat ya guys dan jangan lupa untuk segera divaksin booster demi mencegah terjadinya penularan Covid-19.

Jangan takut untuk divaksin ya guys karena vaksin sudah teruji secara klinis dan tentu saja aman bagi kita.

#VaksinProkesKunciSehat
#ThomasCup2022 https://t.co/6KOh6B8pTn",2022-05-14 00:05:02+00:00
Tukangkuli,"Program Vaksinasi Gratis dari Pemerintah dari dosis pertama hingga dosis ketiga atau booster sudah hampir merata &amp; 
TERBUKTI AMAN to ? 
yo jelas, Vaksin teruji klinis &amp; minim efek samping dijamin HALAL.

#VaksinProkesKunciSehat
#ThomasCup2022 🏆❤️🇮🇩🏆 https://t.co/l4vQ5JVLvI",2022-05-14 00:03:06+00:00
Tiaramy,"Meski sudah di Vaksin booster, jangan abai terhadap protokol kesehatan demi memutuskan penyebaran Covid-19. #OtsusMemberiPapuaSejahtera #PapuaIndonesia #PapuaAdalahKita https://t.co/B0DFDbrR1I",2022-05-14 00:02:28+00:00
Atiksusilo,"Semua ramai-ramai ngaku COVID +. 
Di saat CFR tinggal 1%. 

Bill Gates.
Kamala Harris
Jill Biden
termasuk Sri Mulyani 

Dan semua ngaku sudah vaksin lengkap bahkan booster.

Lalu  menjalani Isolasi. 

Ternyata itu artinya Kode. 

Mari kita cermati kejadian selanjutnya.",2022-05-15 23:58:15+00:00
Atiksusilo,"Katanya sudah 2 kali vaksin dan 1 kali booster
Dan kena COVID.
Dan bilang: ""Untung sudah booster'

Memanglah

Semua akan dungu pada waktunya. https://t.co/u6kU3orauW",2022-05-15 23:57:57+00:00
Penyakit Wahn,"@terongskripsi @Ainu98281951Nur @zezenjaelani @ipul_Goees Udah jangan berantem... yang mau vaksin silahkan vaksin sampe booster ke 1000x dan yang ngga mau vaksin silahkan diem aja ngga usah komen lagi, udah selesai urusan ini tahun lalu",2022-05-15 23:50:09+00:00
HFS,"@abuhiraq @terongskripsi @zezenjaelani @ipul_Goees Januari 21 saya positif covid, kmd sep, okt vaksin 1&amp;2. Kipi  yg saya rasakan luar biasa, ko seminggu lebih. Sekarang disuruh booster, saya ga mau, krn trauma ktk vaksin 1&amp;2. Jd kipi ini  rasanya melebihi saya kena covid. Kl bukan krn terpaksa, saya ga bkl vaksin",2022-05-15 23:49:17+00:00
kacangtelur,"Katanya sudah 2 kali vaksin dan 1 kali booster
Dan kena COVID.
Dan bilang: ""Untung sudah booster'

Memanglah

Semua akan dungu pada waktunya. https://t.co/u6kU3orauW",2022-05-15 23:49:09+00:00
ITBfess 🐘,"itb! guys ada yg tauu ga vaksin booster polres bandung ada atau engga hari inii?? di ig nya sih buka senin-jumat, tapi takutnya hari ini tutup. Makasihh",2022-05-15 23:45:00+00:00
Swarnadwipa,"Udah booster.
Tapi masih di suruh pake masker,jaga jarak,masih di PPKM.
Trs fungsinya vaksin sampe 3 kali untuk apa?
Sia-sia aja lengan di suntik sampe 3 kali.",2022-05-15 23:24:13+00:00
Abdul,"@GratisTerbaik Setelah booster, siap"" vaksin Bolot, butek, dan vaksin teruuuusss",2022-05-15 23:04:36+00:00
Joy,"@efjiemnot Vaksin Hepatitis A &amp; B biasanya diberikan pas bayi/kecil. Booster Hepatitis B pas dewasa diulang tiap 5 tahun.

HPV optimalnya dilakukan sebelum mens pertama. Boleh juga sebelum aktif secara seksual. Efektivitas berkurang kalo udah pernah berhubungan seks.",2022-05-15 22:40:48+00:00
𝐀𝐧𝐭𝐢 𝐏𝐊𝐈,"Udah booster.
Tapi masih di suruh pake masker,jaga jarak,masih di PPKM.
Trs fungsinya vaksin sampe 3 kali untuk apa?
Sia-sia aja lengan di suntik sampe 3 kali.",2022-05-15 22:30:50+00:00
Amy,"Semua ramai-ramai ngaku COVID +. 
Di saat CFR tinggal 1%. 

Bill Gates.
Kamala Harris
Jill Biden
termasuk Sri Mulyani 

Dan semua ngaku sudah vaksin lengkap bahkan booster.

Lalu  menjalani Isolasi. 

Ternyata itu artinya Kode. 

Mari kita cermati kejadian selanjutnya.",2022-05-15 22:17:50+00:00
anyang forger,@wahyu332100 @andxz @Tubagus_Khidir @zezenjaelani @ipul_Goees Lah tolol? Siapa yg mati gara2 vaksin? Otak lu kekecilan kah sampe ga ngerti sama sekali? Makanya vaksin booster biar makin efektif. kebanyakan baca2 hoax lu makanya jadi ga bisa bedain fakta dan berita bodong wkwk,2022-05-15 22:02:09+00:00
Gaza Van Lie7,"Udah booster.
Tapi masih di suruh pake masker,jaga jarak,masih di PPKM.
Trs fungsinya vaksin sampe 3 kali untuk apa?
Sia-sia aja lengan di suntik sampe 3 kali.",2022-05-15 21:58:32+00:00
VOI.id,"Pemerintah Kabupaten Purbalingga, Jawa Tengah menyebutkan, capaian vaksinasi COVID-19 dosis penguat atau booster di wilayah setempat mendekati 30 persen dari target 778.743 sasaran. https://t.co/W1euRcPRhr",2022-05-15 21:37:03+00:00
N Alexendry Tang,Vaksin booster diberikan kepada masyarakat yang berusia 18 tahun ke atas. Bagi mereka berusia 18 tahun hingga 58 tahun booster diberikan 6 bulan setelah suntikan dosis kedua. Sementara berusia 59 tahun ke atas booster diberikan setelah tiga bulan. https://t.co/gst2yOeeJ1,2022-05-15 19:05:21+00:00
MM,"Udah booster.
Tapi masih di suruh pake masker,jaga jarak,masih di PPKM.
Trs fungsinya vaksin sampe 3 kali untuk apa?
Sia-sia aja lengan di suntik sampe 3 kali.",2022-05-15 18:40:36+00:00
ayren ᵕ̈,"serius nanya vaksin booster sakit ga si, trs kapan sembuhnya",2022-05-15 17:37:37+00:00
Achmad Arief Daya,"10. Kanwil Kemenkumham Sumsel: Tercatat hari ini terdapat 216 orang warga binaan telah mendapatkan vaksin Booster. Dan total 413 orang warga binaan Lapas Tanjung Raja yang sudah di Vakasin tahap ketiga
@Kemenkumham_RI
@kumhamsumsel 
#KumhamSumsel @PalembangLpka
#LpkaPalembang",2022-05-15 17:26:09+00:00
Nh.Suta,"Katanya sudah 2 kali vaksin dan 1 kali booster
Dan kena COVID.
Dan bilang: ""Untung sudah booster'

Memanglah

Semua akan dungu pada waktunya. https://t.co/u6kU3orauW",2022-05-15 17:18:10+00:00
"Wicaksana, Alfian",@intanorii Sertifikat Vaksin lengkap sampai booster.,2022-05-15 17:12:25+00:00
Mbah Kaum,"@BisKota_ @Argo_Muria_ Itu regulasi pemerintah kan 2x vaksin wajib antigen, yang booster ndak perlu. Pesawat pun podo",2022-05-15 17:09:28+00:00
.waa,vaksin booster sakit kh?????,2022-05-15 16:56:16+00:00
🐘💨,"@kochengfess eh iya aku waktu itu juga disaranin kucingku utk booster tapi pake yang F4. tapi pas konsul lagi kata vet nya itu hanya opsional aja, yang penting vaksin wajibnya (pertama dan kedua) udah dikasih. katanya karena di indo skrg virus kucing lagi meningkat bgt",2022-05-15 16:55:48+00:00
Vha,"@ovchachao @KAI121 Sama kak.. kmrn aq jg gitu.. di tiket tertulis vaksin 2x (pdhl sudah booster).. pas blg ke petugas di pintu masuk, ternyata yg di komputer lbh update, sudah tertulis booster.. katanya yg di tiket blm update sj..",2022-05-15 16:52:33+00:00
callmeICA,BESOK AKU VAKSIN BOOSTER GUYS,2022-05-15 16:44:32+00:00
Kereta Api Indonesia,"@hawang_al Selamat malam Kak. Bagi penumpang KA Jarak Jauh yang sudah melakukan vaksin booster, tidak wajib menunjukkan Rapid test antigen/PCR. Namun jika baru melakukan vaksin dosis kedua, wajib menunjukkan hasil negatif Rapid test antigen/PCR. |1",2022-05-15 16:42:18+00:00
Mtrsp,"Katanya sudah 2 kali vaksin dan 1 kali booster
Dan kena COVID.
Dan bilang: ""Untung sudah booster'

Memanglah

Semua akan dungu pada waktunya. https://t.co/u6kU3orauW",2022-05-15 16:36:18+00:00
pia.,@sikurengs @mlbbfess vaksin booster lah biar dpt boostingan,2022-05-15 16:29:21+00:00
Mtrsp,"Semua ramai-ramai ngaku COVID +. 
Di saat CFR tinggal 1%. 

Bill Gates.
Kamala Harris
Jill Biden
termasuk Sri Mulyani 

Dan semua ngaku sudah vaksin lengkap bahkan booster.

Lalu  menjalani Isolasi. 

Ternyata itu artinya Kode. 

Mari kita cermati kejadian selanjutnya.",2022-05-15 16:25:16+00:00
OCI,@AbenqHaikal @dinisevian Nah inii. Tp kalo disini mereka nya malah yg gatau kalo udah di daftarin vaksin ke2 atau booster.,2022-05-15 16:22:06+00:00
Kereta Api Indonesia,@korbankeduniaan Selamat malam kak. Jika Kakak pengguna KA Antarkota atau Jarak jauh. Maka Penumpang yang telah mendapatkan vaksin dosis ketiga (booster) tidak wajib menunjukan hasil negatif RT-PCR atau Rapid test Antigen. |1,2022-05-15 16:18:06+00:00
😸😸😸,"@efjiemnot Vaksin Hepatitis A &amp; B biasanya diberikan pas bayi/kecil. Booster Hepatitis B pas dewasa diulang tiap 5 tahun.

HPV optimalnya dilakukan sebelum mens pertama. Boleh juga sebelum aktif secara seksual. Efektivitas berkurang kalo udah pernah berhubungan seks.",2022-05-15 16:09:19+00:00
Seorang Pembelajar & Pembaca Buku,"@Umar___Hasibuan Terlambat. Cakupan vaksin 1=95,6%, vaksin 2=79,79%. Booster juga tdk diwajibkan. Diberbagai negara sudah masuk ke endemi. Indonesia juga sebentar lagi masuk endemi. Dengan fakta seperti ini, ada yg tahu siapa yg akan membeli &amp; menggunakan vaksin Zifivax?",2022-05-15 15:52:13+00:00
"Watch me rant, watch me nae nae.",Masi penasaran abis vaksin 1 az vaksin 2 az knp booster moderna tida berdampak pada badanku. Curiga diganti air amidis?,2022-05-15 15:51:33+00:00
namra,@ggfrac357 DINO MAJU GA LO SEKARANG?!!!! GUE KUAT WALAU BLM VAKSIN BOOSTER,2022-05-15 15:44:23+00:00
kabel kebakar,Disuruh vaksin dulu bos booster tiga minimal terus wajib karantina dulu ya di wisma atlit wkwkkwkwkwkkwkwkwk https://t.co/qONGybjdH7,2022-05-15 15:43:31+00:00
nem,"@efjiemnot Vaksin Hepatitis A &amp; B biasanya diberikan pas bayi/kecil. Booster Hepatitis B pas dewasa diulang tiap 5 tahun.

HPV optimalnya dilakukan sebelum mens pertama. Boleh juga sebelum aktif secara seksual. Efektivitas berkurang kalo udah pernah berhubungan seks.",2022-05-15 15:35:40+00:00
yuna,"Elon ga vaksin bisa masuk Indonesia
Aku rakyat Indonesia mau keluar kota harus sudah booster wkwk nasib² https://t.co/NTiAgb5Nxp",2022-05-15 15:32:58+00:00
