,timestamp,tweet,sentiment
2239,2021-11-24 05:54:12+00:00,just the car if the part that is dangerous to drive is immediately pulled the car immediately replaces the part for the covid vaccine that died because of kipi but became mandatory,Negative
2240,2022-01-08 15:13:34+00:00,moderna really doesn t make you feel comfortable it s right that the doctor is wrong until the pol is off after the booster vaccine,Positive
2241,2021-12-20 05:18:52+00:00,moderna dose of vaccine arm from injection pain at night fever and head feel heavy feverish day chest pain muscle aches huhu,Negative
2242,2022-05-19 03:31:28+00:00,i hope the nct dream child won t be asked if it s been vaccinated with the apk booster care about the bomb if it comes in i ve got the booster care about protecting it bro,Negative
2243,2022-03-03 06:21:20+00:00,i hope it doesn t have an effect yesterday it didn t affect the booster vaccine,Negative
2244,2021-11-25 07:01:27+00:00,i hope you don t wake up too late bro so that the vaccine is at least safe serious symptoms of a bad virus,Negative
2245,2021-11-25 03:36:10+00:00,i hope indonesia is safe the delta plus variant the mister of health obeys the vaccine procedure okr stay healthy and take vitamins don t be lulled by the url,Positive
2246,2022-03-03 09:22:06+00:00,i hope this epidemic will go away thank god i ve measured the booster vaccine if you take it let s talk,Negative
2247,2021-12-16 13:12:16+00:00,i hope you feel the bad effects of the vaccine with amen url,Negative
2248,2022-03-10 09:47:14+00:00,please let me know the location of the march booster vaccine thank you,Negative
2249,2022-05-17 04:52:22+00:00,please inform the booster vaccine schedule for the area around the beautiful margorejo surabaya,Positive
2250,2022-05-14 11:52:23+00:00,please info on booster vaccines but the antigen test certificate app is open for the test what time is the sunday morning train schedule at the monument station,Negative
2251,2022-03-07 13:40:39+00:00,please info on booster vaccines with pcr antigens,Negative
2252,2022-03-10 22:26:54+00:00,i m sorry give the type of booster vaccine the authority of the health facilities according to the type of vaccine the health facilities re-register x hours of the vaccination date thank you,Negative
2253,2021-12-14 14:32:49+00:00,i m sorry i m a little straight i m working at the hospital right the community has arrived at the third stage of the mandatory vaccine what s the conclusion,Negative
2254,2022-03-10 08:54:30+00:00,please pay attention to bring ktapi and have a vaccine e-ticket three cares protect the distance of the booster vaccine vaccine at least bring kbuti stationery let s register at the link below the url,Negative
2255,2022-03-07 08:37:13+00:00,please show me the meningitis vaccine doc booster covid vaccine on friday my covid vaccine with pfizer dose of serious follow-up symptoms i m going to go on umrah on march,Negative
2256,2021-12-19 18:31:08+00:00,moms panic hands side effects of child covid vaccine url url,Negative
2257,2022-05-20 03:59:19+00:00,active monitoring of booster dose vaccine residents of the bojong menteng sub-district community humaspolri humasmabespolri poldametrojaya divhumaspolri kapolrilistyosigitapirabowo halopolisi url,Negative
2258,2022-05-17 03:58:14+00:00,monitoring is like a booster vaccine at the ketoyan village hall url,Negative
2259,2021-12-19 12:26:18+00:00,i m sorry mrs doctor what kind of doctor is this community doctor so it s time to join after yesterday s immunization sinovac has a fever how about moderna,Negative
2260,2022-03-07 12:58:08+00:00,moots sorry for the info on the sinopharm booster vaccine in the bandung area or not the sinopharm vaccine because looking for the booster i haven t found it yet thanks in advance,Negative
2261,2022-03-07 12:39:28+00:00,moots booster vaccine is severe isn t it,Negative
2262,2022-05-14 00:10:27+00:00,morning kak jo booster vaccine,Negative
2263,2022-05-19 10:02:55+00:00,fast booster motivation so that the distance train doesn t only have a vaccine antigen it s already an antigen train haiss url,Positive
2264,2022-03-02 22:29:33+00:00,there is still evidence that he died dedentakot ahok mania who died because of covid has been vaccinated doesn t stop boasting by spreading narration boosters preventing the risk of covid stale narrative because there is no evidence,Negative
2265,2021-11-23 00:48:11+00:00,easy to repent back remind humans of the dangers of vaccines,Positive
2266,2021-12-20 09:33:59+00:00,mui firm vaccine sinovac zifivax halal url,Negative
2267,2022-05-19 06:39:36+00:00,mui vaccine booster fasting swab test,Negative
2268,2022-03-03 16:17:10+00:00,mumutt hopefully negative booster vaccine,Negative
2269,2022-05-21 04:38:20+00:00,hypocritical to ask the people to shop for infidel shops go shopping and shop in infidel countries order the congregation to also get vaccines and vaccines to booster to enter infidel countries hypocritical,Negative
2270,2022-03-10 11:05:45+00:00,appears to have a certificate booster vaccine,Negative
2271,2022-03-10 15:51:31+00:00,vomiting the week after the az booster vaccine,Negative
2272,2022-01-08 15:01:16+00:00,virus mutation aka the end the vaccine survives from the virus intact yes the virus mutation does not affect the antibody resolves it no booster doesn t realize that the card is lying gt url,Negative
2273,2022-05-14 06:17:57+00:00,looking for a booster vaccine the data hasn t been input sis chit is really hot just eat iced tea it s fresh,Positive
2274,2022-03-07 13:14:00+00:00,muts permission doesn t jbjb first you re not feeling well after the booster vaccine huhu,Positive
2275,2022-05-14 13:29:10+00:00,my biggest flex vaccine until the booster stays fit the vaccine doesn t spread like friends,Positive
2276,2022-01-09 10:45:39+00:00,my hdpn in vaccination program ukus israel eu yes for kkm no data ready booster dos for dominant delta in liver omicron effect state as vaccine silver bullet url,Positive
2277,2022-03-03 11:17:24+00:00,my health condition is not good booster vaccine because i feel my body is not healthy receiving the virus confused about what to do or not,Negative
2278,2022-05-21 17:26:48+00:00,my st dose of sinovac got a bad allergy my body swelled up then swapped the pfizer dose until now the rash on my feet is not anti-vax off my times experience about the vaccine i m worried about taking the booster url,Negative
2279,2021-11-24 02:20:14+00:00,well that s how the cc in is wise let the process open a fake plandemit so people will regret it because you ve been given the vaccine just wait until you get hit by the url,Positive
2280,2022-05-21 14:28:53+00:00,well here s the base for the booster vaccine for fear of getting sick,Negative
2281,2022-01-09 05:02:48+00:00,i want a booster dose appointment to receive the az vaccine this person who completes the az dose is later than getting an appointment,Negative
2282,2022-01-08 10:44:30+00:00,i want this booster dose to give the vaccine it s too late,Negative
2283,2022-03-03 02:40:53+00:00,if you want to achieve herd immunity this time the variant got a booster haha now the target for herd immunity has been reached people want to get vaccinated,Positive
2284,2021-12-17 03:31:49+00:00,i want to tell you jerk we the people of malaysia have a sane mind have a wise mind yes you have completed the vaccine dose take three doses sorry to say url,Positive
2285,2022-01-09 23:44:05+00:00,health workers inject booster vaccine january url,Negative
2286,2021-12-17 00:18:35+00:00,nal omicron symptoms of vaccine effect risk of reinfection url,Negative
2287,2022-05-21 04:28:17+00:00,the name of the booster vaccine you know it s not mandatory it s also a bomb,Negative
2288,2022-03-07 07:30:55+00:00,the name of the vaccine booster is astra pijer moderna etc,Negative
2289,2022-01-09 08:06:52+00:00,the name of the virus appears one after another after omicron appears delmicron flumoron deltacron fucksin expires it s easy to use it as a booster jab elderly child pregnant n comorbid url,Positive
2290,2022-03-10 10:30:04+00:00,add if the vaccine is not repeated add a url booster,Negative
2291,2022-03-03 18:44:52+00:00,namjoon you know c huhuhu a sign of recovery ehe didn t know it was crazy w it s really cool he was holding sick eh w haven t had the booster vaccine yet hadeh that u always know that i love you namjoon,Negative
2292,2021-12-09 07:32:30+00:00,no pfizer kot,Negative
2293,2021-12-22 10:12:53+00:00,i m really asking hmmm proof of sinovac s time before oz kali pfizer booster took the child with vaccines because sinovac wasn t on the list three doctors said that the vaccine didn t work right away url,Positive
2294,2022-05-14 05:07:10+00:00,ask for unej to use booster vaccine,Negative
2295,2022-03-07 09:42:49+00:00,asking the az vaccine if the booster is waiting what s waiting for post-covid after the vaccine,Negative
2296,2021-12-16 03:21:25+00:00,why is it compared to getting covid it s better to get vaccinated,Positive
2297,2022-05-14 07:28:54+00:00,it s fate bro i haven t taken the german booster yet the schedule is march because i m not fit haven t taken it until now i ve already had the sinovac j j mrna vaccine,Negative
2298,2021-11-25 03:12:17+00:00,fate plays about that question astrazeneca s brain lol,Positive
2299,2022-05-19 03:58:37+00:00,nct dream forgot to download the app care for protection show a good vaccine certificate booster,Positive
2300,2022-05-15 06:55:25+00:00,ndang booster vaccine rek zinc gorong ojo koyo tonggo halabes zinc kakean protest url,Negative
2301,2022-03-09 13:25:10+00:00,nder try to scroll through jbr press sender who gives info on astra or booster vaccines,Negative
2302,2022-05-20 00:40:33+00:00,nderrr where is your vaccine you need a booster gawe look at arema,Negative
2303,2022-03-03 14:34:06+00:00,sweden has already vaccinated and booster drag people must start negative tension will die god bless,Negative
2304,2022-03-10 10:53:33+00:00,neighboring countries quarantine countries for those who have boosted for vaccines,Negative
2305,2022-03-02 09:29:00+00:00,nek sinovac sinovac booster moderna ngno ono mas,Negative
2306,2022-05-14 14:51:18+00:00,nek upid booster vaccine,Negative
2307,2022-03-10 11:09:10+00:00,i just didn t know i got the booster vaccine it went smoothly thank god i got a natural booster still happy url,Positive
2308,2022-03-09 14:14:24+00:00,i read the claim of a friend whose business conditions are tight only the vaccine doesn t work the booster swab routinely stays url,Negative
2309,2022-05-20 03:34:04+00:00,net sing really didn t play vs psis we need a vaccine booster x,Positive
2310,2022-03-03 19:08:29+00:00,complaining that girl has had a booster vaccine i m looking for a vaccine ckckck i don t know i m afraid of injections,Negative
2311,2022-03-10 18:11:31+00:00,it s really not good my friend after the booster vaccine gave me boiled eggs like a child after being immunized wkwkwk,Negative
