,Unnamed: 0,timestamp,Tweet,translated_tweet
2179,3190,2022-01-09 18:54:15+00:00,menkominfo vaksin booster aman efektif tintidakat imunitas tubuh fan lindung tubuh dr ganas virus covid delta omicron dll url,"Kemkominfo booster vaccine is safe, effective, body immunity measures and body protection from the malignant virus, covid, delta, Omicron, etc. url"
2180,4134,2022-03-03 23:00:00+00:00,menteri industri dorong cepat vaksinasi kerja sektor industri beri vaksin dosis gita booster khusus kerja industri vaksinasi gotong royong wujudkanindonesiamaju url,"Minister of Industry pushes for vaccines for industrial sector work giving vaccines, Gita booster doses, special for the vaccination industry, gotong royong, make Indonesiamaju url"
2181,4131,2022-03-03 23:00:00+00:00,menteri industri dorong cepat vaksinasi kerja sektor industri beri vaksin dosis tiga booster wujudkanindonesiamaju url,Minister of Industry pushes industrial sector work vaccinations to give three booster doses of vaccine to make Indonesiamaju a reality url
2182,3465,2022-01-09 04:07:09+00:00,menteri johnny g plate kejar target vaksinasi kejar samping vaksin booster,minister johnny g plate pursues vaccination target chasing booster vaccine side
2183,848,2021-12-20 07:23:27+00:00,menteri kesihatan khairy jamaluddin terima dos lentidakap vaksin sinovac individu umur,"Minister of Health, Khairy Jamaluddin, received complete doses of Sinovac vaccine for age individuals"
2184,5082,2022-03-02 04:45:44+00:00,menteri kesihatan tuju warga emas terima vaksin sinovac lentidakap dos galak malaysianow mnow mnownews malaysia prnjohor booster sinovac url,Minister of Health Goes to Golden Citizens Receives Sinovac Vaccine Completely Dos Galak malaysianow mnow mnownews malaysia prnjohor booster sinovac url
2185,3191,2022-01-09 18:52:51+00:00,menteri kominfo kejar target vaksinasi kejar samping vaksin booster ayo dukung program perintah guys url,"Minister of Communications and Informatics pursues vaccination targets alongside booster vaccines, let's support the program, guys, url"
2186,3577,2022-01-08 23:10:01+00:00,menteri komunikasi informatika menkominfo johnny g plate kabar vaksin booster covid vaksinbooster url,"minister of communication and informatics, minister of communication and information, johnny g plate, news about vaccine booster, covid vaccinebooster url"
2187,4698,2022-03-03 05:19:43+00:00,menteri sehat baru jenis vaksin booster masayaarakat kemenkes no sr ii tanggal februari update sinopharm jenis vaksin pakai booster url,"Minister of Health, new type of community booster vaccine, Ministry of Health no SR II February date, update sinopharm type of vaccine using booster url"
2188,2479,2021-12-15 04:52:06+00:00,menteri sehat menkes budi gunadi sadikin skenario sunti dosis tiga vaksin booster covid januari bagi url,Minister of Health Minister of Health Budi Gunadi Sadikin scenario of injection of three doses of COVID-19 booster vaccine for url
2189,2477,2021-12-15 05:32:05+00:00,menteri sehat menkes budi gunadi sadikin vaksin covid dosis tiga booster kelompok usia lansia gratis januari url url,"Minister of Health, Minister of Health Budi Gunadi Sadikin, triple dose booster for the elderly age group, January, url url"
2190,7087,2022-03-07 10:41:33+00:00,menu manis asupan energi pasca vaksin booster malang url,sweet menu of energy intake after booster vaccine Malang url
2191,2496,2021-12-15 02:34:04+00:00,merek vaksin virus corona covid pfizer astrazeneca coronavac sinovac proses izin guna dosis tiga alias booster januari url,corona virus vaccine brand pfizer astrazeneca coronavac sinovac permit process for three doses aka booster january url
2192,7017,2022-03-07 12:01:16+00:00,meriang nih makji gbs ngapain kemarin abis vaksin booster tiga huhu,"I'm happy, makji gbs, what did you do yesterday after the third booster vaccine huhu"
2193,331,2021-12-09 08:59:30+00:00,midin salah antidaka kj midin salah antidaka kos vaksin covid rm bilion pm gagal untuk sasar gagal url,midin got it wrong kj midin got it wrong the cost of the covid vaccine rm billion pm failed to target failed url
2194,1923,2021-12-16 07:36:57+00:00,mijetin kepala win pusing efek vaksin,Mijitin this head dizzy effect of the vaccine
2195,16362,2022-05-21 06:37:58+00:00,milik vaksin booster lupa terap protokol sehat putus sebar covid ayovaksincovid url,belonging to the booster vaccine forgot to apply the healthy protocol to stop the spread of covid Ayovaccincovid url
2196,10137,2022-03-08 06:38:22+00:00,mimiin info vaksin booster doong tempat habis muluu,"admin info booster vaccine, push the place out all the time"
2197,2703,2021-12-18 01:51:04+00:00,mimpi provax pupus stres dobel hadap virus yang tidak mempan vaksin hadap kipi yang periode belum tentu hadap d akhirat percaya vaksin drpd percaya tuhan url,dream of provax disappears double stress against a virus that doesn't work against kipi whose period is not certain to the afterlife believe in vaccines instead of trusting in god url
2198,10643,2022-05-14 04:57:09+00:00,min anak usia vaksin x sayaarat kajj booster usia thn,"Min, the child is vaccine age, the requirements for the booster are yrs old"
2199,10974,2022-05-14 00:10:34+00:00,min besok vaksin booster polrestabes ngtidak min,"Min, will the Polrestabes booster vaccine be tomorrow or not, min"
2200,15878,2022-05-20 00:51:11+00:00,min do and dont negative covid antigen vaksin booster,min do and dont negative covid antigen booster vaccine
2201,7938,2022-03-10 12:42:36+00:00,min info vaksin booster area jatibening pd gede bekas kota,min info booster vaccine for Jatibening area in big ex-city
2202,16443,2022-05-21 03:13:45+00:00,min info vaksin booster mana,min info which booster vaccine
2203,10738,2022-05-14 03:28:40+00:00,min info vaksin booster rsj tampan min,"Min, info on the handsome RSJ booster vaccine, min"
2204,16255,2022-05-21 16:41:24+00:00,min jalan kajj wajib vaksin booster,"Min walk, you have to have a booster vaccine"
2205,10386,2022-05-14 11:05:24+00:00,min jalan kereta jarak untung tumpang x vaksin lampir hasil antigen kemarin baca berita bebas jalan vaksin booster stasiun layan terimakasih,"min, the train distance is overlapping x the vaccine is attached to the antigen results yesterday, read the news, free travel, booster vaccine, service station, thank you"
2206,10233,2022-05-14 15:54:21+00:00,min ka jarak vaksin booster tes antigen,min ka distance booster vaccine antigen test
2207,13997,2022-05-19 03:38:49+00:00,min kalo sertifikat booster pedulilindung ga nunjukin kartu vaksin kaya gin ga ya url,"Min, if the booster certificate cares for the protection, it doesn't show the vaccine card like this, does it have a url?"
2208,6918,2022-03-07 14:00:20+00:00,min pa luhut kereta jarak udah ga pake antigen ssudah vaksin booster bener ga,"Min, luhut, the long-distance train doesn't use antigen after the booster vaccine is it right?"
2209,2983,2021-12-22 17:12:34+00:00,min punten info vaksin dosis sinovac jumat sabtu kota bandung ga ya,"Min punten, info on vaccine dose of Sinovac Friday, Saturday, Bandung city, right?"
2210,12034,2022-05-17 04:32:04+00:00,min sby kertosono tumpang vaksin booster wajib tes swab pcr mohon terima kasih,min sby kertosono overlapping booster vaccine mandatory pcr swab test please thank you
2211,6832,2022-03-07 16:07:32+00:00,min semarang sudah vaksin booster ya kalo dijakarta udah kalo jarak vaksin primer,"Min, Semarang already has a booster vaccine, if in Jakarta, it's already the primary vaccine distance"
2212,11988,2022-05-17 06:18:25+00:00,min swab antigen vaksin booster masuk java jazz,min swab antigen booster vaccine enters java jazz
2213,10378,2022-05-14 11:12:53+00:00,min sayaarat kereta sekarang masih sma atur lebaran kmrn vaksin booster tidak antigen vaksin udah tidak antigen,"Min, I think the train is still in the same way as setting up Eid, because the booster vaccine is not antigenic, the vaccine is no longer antigenic"
2214,10708,2022-05-14 03:48:33+00:00,min sayaarat krl jabodetabek vaksinasi booster booster vaksin,Min I'd like to go to Jabodetabek vaccine booster vaccine booster
2215,16289,2022-05-21 12:47:22+00:00,min sayaarat ppln jalan masuk indonesia wajib rt-pcr antigen vaksin booster,"Min I want PPLn to enter Indonesia, it is mandatory to RT-PCR antigen booster vaccine"
2216,12131,2022-05-17 01:39:44+00:00,min vaksin booster ga bales napa,"Min booster vaccine didn't reply, why?"
2217,10344,2022-05-14 12:16:17+00:00,min vaksin booster minggu sekitar kopo klo mana,min booster vaccine this week around kopo which time
2218,4615,2022-03-03 07:17:06+00:00,min vaksin booster sabtu minggu ya,min booster vaccine on saturday sunday ya
2219,7448,2022-03-10 23:50:36+00:00,min vaksin booster yang pfizer camat larang dmn ya yang sabtu udah e-ticket tks,"Min, the booster vaccine that Pfizer sub-district forbids, where is the e-ticket on Saturday, thanks"
2220,11581,2022-05-16 01:06:34+00:00,min vaksin dosis johnson johnson langsung booster,min johnson johnson dose booster vaccine
2221,7186,2022-03-07 08:34:55+00:00,min ya vaksin booster positif covid vaksin lho wargi url,"Min, the booster vaccine is positive for covid vaccine, you know, wargi url"
2222,10412,2022-05-14 10:03:54+00:00,minat vaksin booster warga yogyakarta turun libur lebaran url,interest in booster vaccines for yogyakarta residents drops for Eid holiday url
2223,10533,2022-05-14 07:05:36+00:00,minggu booster status pedulilindungi vaksin booster ada teman yang alami urus sehat warga negara itungan statistik lapor abs cc url,booster week care status protect booster vaccine there are friends who are natural take care of citizens' health statistics count report abs cc url
2224,4969,2022-03-02 15:16:47+00:00,minggu booster vaksin moderna fast lab senoparty ga kipi dosis,week of booster vaccine moderna fast lab senoparty ga kipi dose
2225,7183,2022-03-07 08:39:16+00:00,minggu gabut mending nyari vaksin booster kali yak,"It's weekdays, it's better to look for a booster vaccine next time, ok?"
2226,5088,2022-03-02 02:36:18+00:00,minggu kemarin gw vaksin booster pake astrazeneca dosis sinovac parah banget anjir efek astra gw demam badan linu mengigil tangan yang suntik vaksin bentidakak pegell puolll,"Last week, I had a booster vaccine using a dose of Astrazeneca with Sinovac, it was really bad, the effect of Astra, I had a fever, I had chills, the hands that were injected with the vaccine snapped, pegell puolll"
2227,7197,2022-03-07 08:24:00+00:00,minggu mindok jadwal vaksin booster bareng mikir-mikir url,week of mindok booster vaccine schedule together thinking about url
2228,6946,2022-03-07 13:11:17+00:00,minimal yang sudah vaksin booster mah tidak yaa,"At least the booster vaccine is not it, isn't it?"
2229,8142,2022-03-10 10:49:43+00:00,minkot share jadwal lokasi vaksin booster denpasar jumat vaksinbooster ayovaksin denpasarkota url,"Minkot shares the schedule for the location of the booster vaccine in Denpasar, Friday, the booster vaccine, Ayovaccin, Denpasarkota, url"
2230,7249,2022-03-07 07:24:56+00:00,minn minggu kah vaksin booster,minn week is the booster vaccine
2231,685,2021-12-19 21:37:13+00:00,misi min info rencana vaksin dosis khusus nakes terimakasih,"Min's mission is the info on the special dose vaccine plan for health workers, thank you"
2232,10662,2022-05-14 04:37:25+00:00,misi min kalo kereta jarak vaksin booster musim mudik,Min's mission is the booster vaccine distance train for the homecoming season
2233,1211,2021-12-19 04:52:39+00:00,mjb efek samping win vaksin tidak sih hehe,"mjb is the side effect of the win vaccine, isn't it hehe"
2234,2993,2021-12-22 15:26:11+00:00,mjb pas vaksin sempet dibilangin tugas kl vaksin jeda bulan yang tidak batas minggu kl kayak vaksin cmiiw dapet sinovac btw gatau kl yang gimana,"mjb when the vaccine was said to be a task, if the vaccine was a month interval that was not limited to weeks, like the cmiiw vaccine, I got Sinovac, btw, I don't know what to do"
2235,10874,2022-05-14 00:47:51+00:00,mks mana vaksin booster moderna makassar adajih sekitar sudiang dih,"thanks, where is the Makassar Moderna Booster Vaccine, around Sudiang Dih"
2236,11181,2022-05-15 06:51:52+00:00,mls banget nyari vaksin booster yang tau info nya tidak daerah cikarang aja,Pls really look for a booster vaccine who knows the info is not only in the Cikarang area
2237,4290,2022-03-03 14:25:00+00:00,mnm vitaminklo vaksin booster smp x biar waras pikir ucap,take vitamins if the booster vaccine is junior high so that you can think sanely say
2238,8135,2022-03-10 10:52:25+00:00,mo nyari booster vaksin,looking for a vaccine booster
2239,229,2021-11-24 05:54:12+00:00,mobil aja kalo part yang bahaya kendara nya langsung tarik tuh mobil langsung ganti part nya vaksin covid yang mati karena kipi tapi jadi mandatory,"just the car, if the part that is dangerous to drive is immediately pulled, the car immediately replaces the part for the covid vaccine that died because of kipi but became mandatory"
2240,3666,2022-01-08 15:13:34+00:00,moderna beneran bikin ngga rebah nyaman pantesan salah dokter sampe off pol pasca vaksin booster,"moderna really doesn't make you feel comfortable, it's right that the doctor is wrong until the pol is off after the booster vaccine"
2241,680,2021-12-20 05:18:52+00:00,moderna dosis vaksin lengan bekas sunti ngilu malam demam day kepala serasa berat meriang day dada sakit nyeri otot huhu,"moderna dose of vaccine arm from injection, pain at night, fever and head feel heavy, feverish day, chest pain, muscle aches huhu"
2242,14008,2022-05-19 03:31:28+00:00,moga anak nct dream ga ditanyain udah vaksin booster apk peduli bom kalo masuk sayaarat udah booster pedulilindungi ya mas,"I hope the NCT Dream child won't be asked if it's been vaccinated with the apk booster, care about the bomb, if it comes in, I've got the booster, care about protecting it, bro"
